customerID,gender,age,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,DataUsage,VoiceCalls,SMSCount,AverageChargesPerMonth
942,Male,57,0,Yes,Yes,54,No,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,62.73,3387.42,No,38.2,1347,357,62.73
943,Female,59,0,Yes,No,27,Yes,No,Fiber optic,No internet service,Yes,No internet service,No,No,No,One year,No,Mailed check,29.77,803.79,No,1.2,79,200,29.77
944,Male,42,0,Yes,Yes,34,No,No,No,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Mailed check,102.36,3480.24,No,18.8,2610,443,102.36
945,Male,56,0,No,Yes,1,No,Yes,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,21.03,21.03,No,5.5,1481,324,21.03
946,Male,52,0,Yes,No,32,No,No,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card,102.07,3266.24,Yes,17.6,613,314,102.07
947,Male,20,0,Yes,Yes,71,Yes,Yes,No,Yes,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,32.35,2296.85,No,8.7,2223,301,32.35
948,Female,67,1,Yes,No,67,Yes,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Mailed check,107.35,7192.45,No,18.7,2569,105,107.35
949,Female,54,0,Yes,No,20,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,Yes,One year,No,Credit card,91.59,1831.8,No,20.9,1772,289,91.59
950,Male,61,0,No,Yes,35,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,Two year,Yes,Bank transfer,34.8,1218,Yes,15,1480,100,34.8
951,Male,61,0,Yes,No,17,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No internet service,Two year,Yes,Mailed check,75.11,1276.87,Yes,32.8,422,96,75.11
952,Female,68,1,Yes,No,18,No,No phone service,No,Yes,No,No,Yes,Yes,No internet service,One year,Yes,Mailed check,49.67,894.06,Yes,45.9,1123,152,49.67
953,Male,47,0,No,No,45,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,No,Two year,Yes,Credit card,36.16,1627.2,Yes,20,2034,425,36.16
954,Female,55,0,No,No,53,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,No,Bank transfer,104.6,5543.8,No,9.6,2623,28,104.6
955,Male,51,0,No,No,68,No,No,DSL,No,Yes,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,58.8,3998.4,No,13.5,1403,152,58.8
956,Male,29,0,Yes,Yes,65,Yes,No phone service,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer,58.3,3789.5,No,42.7,2578,437,58.3
957,Female,36,0,Yes,Yes,1,No,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,No internet service,Month-to-month,No,Credit card,35.32,35.32,Yes,28.6,331,378,35.32
958,Male,54,0,No,No,58,No,Yes,DSL,No,No,No internet service,No internet service,No,No,One year,No,Electronic check,56.75,3291.5,Yes,22.8,652,72,56.75
959,Female,61,0,No,No,26,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,Yes,No,Month-to-month,No,Electronic check,105.85,2752.1,No,7.5,739,253,105.85
960,Male,76,1,No,Yes,20,No,Yes,DSL,No internet service,Yes,Yes,No,No,No internet service,Two year,Yes,Mailed check,54.74,1094.8,No,22.5,1112,450,54.74
961,Male,76,1,No,No,10,No,No phone service,DSL,No,No internet service,Yes,No,No,No,One year,Yes,Mailed check,113.89,1138.9,No,13.9,1627,398,113.89
962,Male,66,1,No,Yes,59,Yes,No phone service,DSL,Yes,Yes,No,No internet service,No internet service,Yes,One year,Yes,Mailed check,113.35,6687.65,Yes,47.2,510,3,113.35
963,Female,78,1,No,No,41,Yes,No phone service,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,32.81,1345.21,No,44.2,41,236,32.81
964,Male,34,0,Yes,No,5,No,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,36.07,180.35,No,4.2,884,37,36.07
965,Male,27,0,Yes,No,65,Yes,No,No,No internet service,No,No,Yes,Yes,No internet service,Two year,No,Mailed check,104.95,6821.75,Yes,25.8,1949,19,104.95
966,Male,74,1,Yes,No,17,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No,Two year,Yes,Credit card,57.72,981.24,Yes,11.3,2128,112,57.72
967,Male,72,1,No,No,22,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,18.69,411.18,No,20.5,401,22,18.69
968,Female,66,1,No,No,41,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card,45.77,1876.57,Yes,43.8,2154,420,45.77
969,Female,64,0,No,No,68,Yes,No,DSL,No internet service,No,No,Yes,No,No,One year,No,Credit card,78.31,5325.08,No,26.4,1134,445,78.31
970,Male,29,0,No,Yes,69,Yes,Yes,No,Yes,No internet service,No internet service,No,No,No,Month-to-month,Yes,Electronic check,98.58,6802.02,No,16.7,1237,366,98.58
971,Female,79,1,No,Yes,11,Yes,No,DSL,No internet service,Yes,No,No,No internet service,No internet service,Two year,No,Credit card,31.66,348.26,No,10.4,1766,135,31.66
972,Male,33,0,No,Yes,56,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,One year,No,Bank transfer,29.36,1644.16,No,40,1841,420,29.36
973,Male,41,0,Yes,No,51,No,Yes,No,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Electronic check,110.92,5656.92,Yes,31.2,505,247,110.92
974,Male,36,0,Yes,No,21,Yes,No phone service,Fiber optic,No,No internet service,No,No internet service,No,No internet service,One year,Yes,Mailed check,93.74,1968.54,Yes,23.4,1144,300,93.74
975,Female,25,0,No,No,26,Yes,No phone service,DSL,No internet service,Yes,No,No internet service,Yes,No internet service,One year,Yes,Electronic check,77.52,2015.52,Yes,10.9,1841,96,77.52
976,Female,48,0,Yes,No,19,No,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer,95.55,1815.45,No,16.7,719,32,95.55
977,Female,38,0,No,No,60,No,No phone service,Fiber optic,Yes,No internet service,No,No,Yes,No internet service,One year,No,Bank transfer,61.35,3681,No,48,1394,134,61.35
978,Female,34,0,Yes,No,71,No,No phone service,Fiber optic,Yes,No,No internet service,Yes,No,No,Two year,No,Credit card,94.47,6707.37,No,26,256,254,94.47
979,Female,40,0,No,No,47,No,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Bank transfer,55.62,2614.14,Yes,20,1720,277,55.62
980,Female,54,0,No,Yes,71,Yes,No phone service,DSL,Yes,No internet service,Yes,Yes,No internet service,Yes,Two year,No,Bank transfer,42.78,3037.38,Yes,26.1,1821,132,42.78
981,Female,71,1,Yes,No,26,No,No,No,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Bank transfer,91.52,2379.52,No,38.9,953,237,91.52
982,Female,33,0,Yes,Yes,40,No,No phone service,DSL,Yes,No internet service,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,60.43,2417.2,Yes,17,2980,14,60.43
983,Female,23,0,No,Yes,5,Yes,No,DSL,No,Yes,No,No internet service,No,No internet service,One year,Yes,Mailed check,116.88,584.4,Yes,8.9,1071,276,116.88
984,Male,25,0,No,No,21,No,No phone service,DSL,No internet service,No internet service,Yes,No,Yes,Yes,Two year,No,Mailed check,53.37,1120.77,Yes,29.2,1622,125,53.37
985,Female,42,0,Yes,No,4,No,Yes,No,No internet service,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,110.88,443.52,Yes,33.3,896,344,110.88
986,Female,35,0,Yes,Yes,23,Yes,Yes,DSL,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,Yes,Credit card,112.01,2576.23,No,35.6,2066,16,112.01
987,Female,42,0,No,Yes,15,Yes,No phone service,DSL,No,Yes,No internet service,No,No,No internet service,Two year,Yes,Mailed check,42.56,638.4,Yes,44.1,1069,311,42.56
988,Female,29,0,Yes,No,8,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,No internet service,One year,No,Bank transfer,98.47,787.76,No,18.6,450,49,98.47
989,Female,32,0,No,No,41,No,No phone service,DSL,No,No,Yes,No internet service,No,Yes,Month-to-month,No,Credit card,61.77,2532.57,Yes,3.8,897,134,61.77
990,Female,76,1,No,Yes,19,No,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,110.46,2098.74,No,47.9,1079,117,110.46
991,Female,43,0,No,No,46,Yes,No,DSL,No,No,No,No internet service,No internet service,No,Month-to-month,Yes,Electronic check,63.49,2920.54,No,21.8,740,377,63.49
992,Female,58,0,No,No,28,Yes,No phone service,Fiber optic,No internet service,No internet service,No,Yes,No,No internet service,Two year,No,Bank transfer,93.05,2605.4,Yes,31.2,81,305,93.05
993,Female,62,0,Yes,No,68,No,No,DSL,No,No,Yes,No internet service,No,No,Two year,No,Credit card,65.18,4432.24,No,33.3,736,59,65.18
994,Female,43,0,Yes,Yes,15,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,41.14,617.1,No,27.3,78,124,41.14
995,Female,64,0,Yes,Yes,37,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Credit card,38.28,1416.36,Yes,10.3,1685,466,38.28
996,Male,49,0,Yes,Yes,1,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No,Yes,Two year,No,Mailed check,61.01,61.01,No,37.8,2330,115,61.01
997,Male,27,0,Yes,No,67,No,No phone service,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,94.18,6310.06,Yes,40.2,1334,390,94.18
998,Female,33,0,Yes,No,24,No,No,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Bank transfer,79.06,1897.44,No,27.6,996,423,79.06
999,Female,24,0,Yes,Yes,27,No,No phone service,No,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,87.46,2361.42,Yes,24.4,2207,172,87.46
1000,Male,34,0,No,Yes,40,No,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Two year,Yes,Bank transfer,46.62,1864.8,Yes,5.7,1339,186,46.62
